,path,file_name,place,train_test,hammer_type,label
794,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_17-15.wav,crack_1,test,small,
795,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_17-16.wav,crack_1,test,small,
796,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_17-17.wav,crack_1,test,small,
797,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_17-18.wav,crack_1,test,small,
798,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_17-19.wav,crack_1,test,small,
799,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_17-20.wav,crack_1,test,small,
800,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_17-21.wav,crack_1,test,small,
801,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_17-22.wav,crack_1,test,small,
802,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_17-23.wav,crack_1,test,small,
803,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_17-24.wav,crack_1,test,small,
804,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_17-25.wav,crack_1,test,small,
805,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_17-26.wav,crack_1,test,small,
806,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_17-27.wav,crack_1,test,small,
807,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_17-28.wav,crack_1,test,small,
808,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_17-29.wav,crack_1,test,small,
809,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_17-30.wav,crack_1,test,small,
810,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_17-31.wav,crack_1,test,small,
811,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_17-32.wav,crack_1,test,small,
812,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-01.wav,crack_1,test,small,
813,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-02.wav,crack_1,test,small,
814,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-03.wav,crack_1,test,small,
815,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-04.wav,crack_1,test,small,
816,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-05.wav,crack_1,test,small,
817,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-06.wav,crack_1,test,small,
818,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-07.wav,crack_1,test,small,
819,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-08.wav,crack_1,test,small,
820,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-09.wav,crack_1,test,small,
821,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-10.wav,crack_1,test,small,
822,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-11.wav,crack_1,test,small,
823,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-12.wav,crack_1,test,small,
824,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-13.wav,crack_1,test,small,
825,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-14.wav,crack_1,test,small,
826,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-15.wav,crack_1,test,small,
827,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-16.wav,crack_1,test,small,
828,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-17.wav,crack_1,test,small,
829,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-18.wav,crack_1,test,small,
830,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-19.wav,crack_1,test,small,
831,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-20.wav,crack_1,test,small,
832,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-21.wav,crack_1,test,small,
833,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-22.wav,crack_1,test,small,
834,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-23.wav,crack_1,test,small,
835,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-24.wav,crack_1,test,small,
836,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-25.wav,crack_1,test,small,
837,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-26.wav,crack_1,test,small,
838,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-27.wav,crack_1,test,small,
839,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-28.wav,crack_1,test,small,
840,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-29.wav,crack_1,test,small,
841,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-30.wav,crack_1,test,small,
842,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-31.wav,crack_1,test,small,
843,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_18-32.wav,crack_1,test,small,
844,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-01.wav,crack_1,test,small,
845,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-02.wav,crack_1,test,small,
846,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-03.wav,crack_1,test,small,
847,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-04.wav,crack_1,test,small,
848,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-05.wav,crack_1,test,small,
849,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-06.wav,crack_1,test,small,
850,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-07.wav,crack_1,test,small,
851,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-08.wav,crack_1,test,small,
852,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-09.wav,crack_1,test,small,
853,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-10.wav,crack_1,test,small,
854,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-11.wav,crack_1,test,small,
855,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-12.wav,crack_1,test,small,
856,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-13.wav,crack_1,test,small,
857,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-14.wav,crack_1,test,small,
858,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-15.wav,crack_1,test,small,
859,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-16.wav,crack_1,test,small,
860,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-17.wav,crack_1,test,small,
861,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-18.wav,crack_1,test,small,
862,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-19.wav,crack_1,test,small,
863,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-20.wav,crack_1,test,small,
864,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-21.wav,crack_1,test,small,
865,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-22.wav,crack_1,test,small,
866,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-23.wav,crack_1,test,small,
867,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-24.wav,crack_1,test,small,
868,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-25.wav,crack_1,test,small,
869,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-26.wav,crack_1,test,small,
870,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-27.wav,crack_1,test,small,
871,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-28.wav,crack_1,test,small,
872,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-29.wav,crack_1,test,small,
873,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-30.wav,crack_1,test,small,
874,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-31.wav,crack_1,test,small,
875,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_19-32.wav,crack_1,test,small,
876,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-01.wav,crack_1,test,small,
877,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-02.wav,crack_1,test,small,
878,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-03.wav,crack_1,test,small,
879,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-04.wav,crack_1,test,small,
880,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-05.wav,crack_1,test,small,
881,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-06.wav,crack_1,test,small,
882,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-07.wav,crack_1,test,small,
883,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-08.wav,crack_1,test,small,
884,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-09.wav,crack_1,test,small,
885,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-10.wav,crack_1,test,small,
886,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-11.wav,crack_1,test,small,
887,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-12.wav,crack_1,test,small,
888,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-13.wav,crack_1,test,small,
889,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-14.wav,crack_1,test,small,
890,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-15.wav,crack_1,test,small,
891,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-16.wav,crack_1,test,small,
892,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-17.wav,crack_1,test,small,
893,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-18.wav,crack_1,test,small,
894,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-19.wav,crack_1,test,small,
895,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-20.wav,crack_1,test,small,
896,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-21.wav,crack_1,test,small,
897,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-22.wav,crack_1,test,small,
898,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-23.wav,crack_1,test,small,
899,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-24.wav,crack_1,test,small,
900,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-25.wav,crack_1,test,small,
901,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-26.wav,crack_1,test,small,
902,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-27.wav,crack_1,test,small,
903,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-28.wav,crack_1,test,small,
904,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-29.wav,crack_1,test,small,
905,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-30.wav,crack_1,test,small,
906,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-31.wav,crack_1,test,small,
907,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_20-32.wav,crack_1,test,small,
908,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-01.wav,crack_1,test,small,
909,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-02.wav,crack_1,test,small,
910,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-03.wav,crack_1,test,small,
911,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-04.wav,crack_1,test,small,
912,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-05.wav,crack_1,test,small,
913,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-06.wav,crack_1,test,small,
914,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-07.wav,crack_1,test,small,
915,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-08.wav,crack_1,test,small,
916,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-09.wav,crack_1,test,small,
917,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-10.wav,crack_1,test,small,
918,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-11.wav,crack_1,test,small,
919,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-12.wav,crack_1,test,small,
920,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-13.wav,crack_1,test,small,
921,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-14.wav,crack_1,test,small,
922,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-15.wav,crack_1,test,small,
923,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-16.wav,crack_1,test,small,
924,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-17.wav,crack_1,test,small,
925,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-18.wav,crack_1,test,small,
926,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-19.wav,crack_1,test,small,
927,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-20.wav,crack_1,test,small,
928,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-21.wav,crack_1,test,small,
929,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-22.wav,crack_1,test,small,
930,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-23.wav,crack_1,test,small,
931,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-24.wav,crack_1,test,small,
932,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-25.wav,crack_1,test,small,
933,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-26.wav,crack_1,test,small,
934,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-27.wav,crack_1,test,small,
935,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-28.wav,crack_1,test,small,
936,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-29.wav,crack_1,test,small,
937,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-30.wav,crack_1,test,small,
938,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-31.wav,crack_1,test,small,
939,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_21-32.wav,crack_1,test,small,
940,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-01.wav,crack_1,test,small,
941,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-02.wav,crack_1,test,small,
942,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-03.wav,crack_1,test,small,
943,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-04.wav,crack_1,test,small,
944,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-05.wav,crack_1,test,small,
945,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-06.wav,crack_1,test,small,
946,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-07.wav,crack_1,test,small,
947,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-08.wav,crack_1,test,small,
948,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-09.wav,crack_1,test,small,
949,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-10.wav,crack_1,test,small,
950,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-11.wav,crack_1,test,small,
951,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-12.wav,crack_1,test,small,
952,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-13.wav,crack_1,test,small,
953,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-14.wav,crack_1,test,small,
954,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-15.wav,crack_1,test,small,
955,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-16.wav,crack_1,test,small,
956,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-17.wav,crack_1,test,small,
957,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-18.wav,crack_1,test,small,
958,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-19.wav,crack_1,test,small,
959,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-20.wav,crack_1,test,small,
960,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-21.wav,crack_1,test,small,
961,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-22.wav,crack_1,test,small,
962,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-23.wav,crack_1,test,small,
963,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-24.wav,crack_1,test,small,
964,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-25.wav,crack_1,test,small,
965,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-26.wav,crack_1,test,small,
966,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-27.wav,crack_1,test,small,
967,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-28.wav,crack_1,test,small,
968,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-29.wav,crack_1,test,small,
969,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-30.wav,crack_1,test,small,
970,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-31.wav,crack_1,test,small,
971,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_22-32.wav,crack_1,test,small,
972,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-01.wav,crack_1,test,small,
973,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-02.wav,crack_1,test,small,
974,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-03.wav,crack_1,test,small,
975,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-04.wav,crack_1,test,small,
976,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-05.wav,crack_1,test,small,
977,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-06.wav,crack_1,test,small,
978,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-07.wav,crack_1,test,small,
979,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-08.wav,crack_1,test,small,
980,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-09.wav,crack_1,test,small,
981,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-10.wav,crack_1,test,small,
982,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-11.wav,crack_1,test,small,
983,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-12.wav,crack_1,test,small,
984,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-13.wav,crack_1,test,small,
985,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-14.wav,crack_1,test,small,
986,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-15.wav,crack_1,test,small,
987,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-16.wav,crack_1,test,small,
988,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-17.wav,crack_1,test,small,
989,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-18.wav,crack_1,test,small,
990,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-19.wav,crack_1,test,small,
991,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-20.wav,crack_1,test,small,
992,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-21.wav,crack_1,test,small,
993,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-22.wav,crack_1,test,small,
994,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-23.wav,crack_1,test,small,
995,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-24.wav,crack_1,test,small,
996,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-25.wav,crack_1,test,small,
997,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-26.wav,crack_1,test,small,
998,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-27.wav,crack_1,test,small,
999,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-28.wav,crack_1,test,small,
1000,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-29.wav,crack_1,test,small,
1001,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-30.wav,crack_1,test,small,
1002,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-31.wav,crack_1,test,small,
1003,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_23-32.wav,crack_1,test,small,
1004,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_24-01.wav,crack_1,test,small,
1005,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_24-02.wav,crack_1,test,small,
1006,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_24-03.wav,crack_1,test,small,
1007,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_24-04.wav,crack_1,test,small,
1008,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_24-05.wav,crack_1,test,small,
1009,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_24-06.wav,crack_1,test,small,
1010,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_24-07.wav,crack_1,test,small,
1011,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_24-08.wav,crack_1,test,small,
1012,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_24-09.wav,crack_1,test,small,
1013,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_24-10.wav,crack_1,test,small,
1014,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_24-11.wav,crack_1,test,small,
1015,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_24-12.wav,crack_1,test,small,
1016,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_24-13.wav,crack_1,test,small,
1017,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_24-14.wav,crack_1,test,small,
1018,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_24-15.wav,crack_1,test,small,
1019,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_24-16.wav,crack_1,test,small,
1020,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_24-17.wav,crack_1,test,small,
1021,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_24-18.wav,crack_1,test,small,
1022,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_24-19.wav,crack_1,test,small,
1023,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_24-20.wav,crack_1,test,small,
1024,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_24-21.wav,crack_1,test,small,
1025,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_24-22.wav,crack_1,test,small,
1026,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_24-23.wav,crack_1,test,small,
1027,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_24-24.wav,crack_1,test,small,
1028,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_24-25.wav,crack_1,test,small,
1029,D:\daon_data\nagoya_20210727_cutout_5ms\crack_1\test\small,1_testdata_24-26.wav,crack_1,test,small,
