,Unnamed: 0,path,file_name,place,train_test,hammer_type,label,score
1550,1550,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-03.wav,crack_2,test,small,,37.603608127832615
1551,1551,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-04.wav,crack_2,test,small,,37.603608127832615
1552,1552,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-05.wav,crack_2,test,small,,-1.2671790923816388
1553,1553,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-06.wav,crack_2,test,small,,-1.2671790923816388
1554,1554,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-07.wav,crack_2,test,small,,-98.61372624469469
1555,1555,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-08.wav,crack_2,test,small,,-98.61372624469469
1556,1556,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-09.wav,crack_2,test,small,,13.575441541576453
1557,1557,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-10.wav,crack_2,test,small,,13.575441541576453
1558,1558,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-11.wav,crack_2,test,small,,27.381536110373276
1559,1559,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-12.wav,crack_2,test,small,,27.381536110373276
1560,1560,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-13.wav,crack_2,test,small,,5.0836117145760795
1561,1561,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-14.wav,crack_2,test,small,,5.0836117145760795
1562,1562,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-15.wav,crack_2,test,small,,12.188337382070017
1563,1563,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-16.wav,crack_2,test,small,,12.188337382070017
1564,1564,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-17.wav,crack_2,test,small,,30.36461218927778
1565,1565,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-18.wav,crack_2,test,small,,30.36461218927778
1566,1566,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-19.wav,crack_2,test,small,,-147.74886863996613
1567,1567,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-20.wav,crack_2,test,small,,-147.74886863996613
1568,1568,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-21.wav,crack_2,test,small,,-138.87180530316144
1569,1569,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-22.wav,crack_2,test,small,,-138.87180530316144
1570,1570,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-23.wav,crack_2,test,small,,-83.106440073087
1571,1571,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-24.wav,crack_2,test,small,,-83.106440073087
1572,1572,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-25.wav,crack_2,test,small,,-164.3982928217933
1573,1573,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-26.wav,crack_2,test,small,,-164.3982928217933
1574,1574,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-27.wav,crack_2,test,small,,-159.5271775194975
1575,1575,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-28.wav,crack_2,test,small,,-159.5271775194975
1576,1576,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-29.wav,crack_2,test,small,,-67.9394118040727
1577,1577,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_07-30.wav,crack_2,test,small,,-67.9394118040727
1578,1578,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-01.wav,crack_2,test,small,,-0.03079892824925423
1579,1579,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-02.wav,crack_2,test,small,,-0.03079892824925423
1580,1580,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-03.wav,crack_2,test,small,,-17.349744475812656
1581,1581,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-04.wav,crack_2,test,small,,-17.349744475812656
1582,1582,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-05.wav,crack_2,test,small,,-8.121016821896262
1583,1583,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-06.wav,crack_2,test,small,,-8.121016821896262
1584,1584,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-07.wav,crack_2,test,small,,-2.9550754034293902
1585,1585,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-08.wav,crack_2,test,small,,-2.9550754034293902
1586,1586,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-09.wav,crack_2,test,small,,-14.102853948005048
1587,1587,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-10.wav,crack_2,test,small,,-14.102853948005048
1588,1588,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-11.wav,crack_2,test,small,,-14.019886286404216
1589,1589,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-12.wav,crack_2,test,small,,-14.019886286404216
1590,1590,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-13.wav,crack_2,test,small,,-175.2880011663188
1591,1591,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-14.wav,crack_2,test,small,,-175.2880011663188
1592,1592,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-15.wav,crack_2,test,small,,-19.958440801019975
1593,1593,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-16.wav,crack_2,test,small,,-19.958440801019975
1594,1594,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-17.wav,crack_2,test,small,,10.871439300660597
1595,1595,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-18.wav,crack_2,test,small,,10.871439300660597
1596,1596,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-19.wav,crack_2,test,small,,-30.864691747916027
1597,1597,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-20.wav,crack_2,test,small,,-30.864691747916027
1598,1598,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-21.wav,crack_2,test,small,,-21.077514594530697
1599,1599,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-22.wav,crack_2,test,small,,-21.077514594530697
1600,1600,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-23.wav,crack_2,test,small,,16.357539263559545
1601,1601,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-24.wav,crack_2,test,small,,16.357539263559545
1602,1602,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-25.wav,crack_2,test,small,,-22.92704883552483
1603,1603,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-26.wav,crack_2,test,small,,-22.92704883552483
1604,1604,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-27.wav,crack_2,test,small,,-11.018894596412395
1605,1605,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-28.wav,crack_2,test,small,,-11.018894596412395
1606,1606,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-29.wav,crack_2,test,small,,28.76838471780988
1607,1607,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-30.wav,crack_2,test,small,,28.76838471780988
1608,1608,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-31.wav,crack_2,test,small,,17.12369310833097
1609,1609,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_08-32.wav,crack_2,test,small,,17.12369310833097
1610,1610,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-01.wav,crack_2,test,small,,-0.28236187519129885
1611,1611,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-02.wav,crack_2,test,small,,-0.28236187519129885
1612,1612,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-03.wav,crack_2,test,small,,21.184823011298676
1613,1613,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-04.wav,crack_2,test,small,,21.184823011298676
1614,1614,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-05.wav,crack_2,test,small,,-37.630405944641126
1615,1615,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-06.wav,crack_2,test,small,,-37.630405944641126
1616,1616,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-07.wav,crack_2,test,small,,5.8360909987703735
1617,1617,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-08.wav,crack_2,test,small,,5.8360909987703735
1618,1618,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-09.wav,crack_2,test,small,,33.7313423836988
1619,1619,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-10.wav,crack_2,test,small,,33.7313423836988
1620,1620,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-11.wav,crack_2,test,small,,14.552773874389487
1621,1621,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-12.wav,crack_2,test,small,,14.552773874389487
1622,1622,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-13.wav,crack_2,test,small,,21.121238445324337
1623,1623,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-14.wav,crack_2,test,small,,21.121238445324337
1624,1624,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-15.wav,crack_2,test,small,,5.451966084675689
1625,1625,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-16.wav,crack_2,test,small,,5.451966084675689
1626,1626,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-17.wav,crack_2,test,small,,2.2244735962486857
1627,1627,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-18.wav,crack_2,test,small,,2.2244735962486857
1628,1628,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-19.wav,crack_2,test,small,,-86.70923735021167
1629,1629,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-20.wav,crack_2,test,small,,-86.70923735021167
1630,1630,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-21.wav,crack_2,test,small,,-38.192318618326055
1631,1631,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-22.wav,crack_2,test,small,,-38.192318618326055
1632,1632,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-23.wav,crack_2,test,small,,-154.27136004098506
1633,1633,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-24.wav,crack_2,test,small,,-154.27136004098506
1634,1634,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-25.wav,crack_2,test,small,,-57.23705237081563
1635,1635,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-26.wav,crack_2,test,small,,-57.23705237081563
1636,1636,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-27.wav,crack_2,test,small,,-162.22970820278272
1637,1637,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-28.wav,crack_2,test,small,,-162.22970820278272
1638,1638,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-29.wav,crack_2,test,small,,-23.18990167660263
1639,1639,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-30.wav,crack_2,test,small,,-23.18990167660263
1640,1640,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-31.wav,crack_2,test,small,,5.452233418420207
1641,1641,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_09-32.wav,crack_2,test,small,,5.452233418420207
1642,1642,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-01.wav,crack_2,test,small,,26.871281008393964
1643,1643,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-02.wav,crack_2,test,small,,26.871281008393964
1644,1644,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-03.wav,crack_2,test,small,,14.39499909364551
1645,1645,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-04.wav,crack_2,test,small,,14.39499909364551
1646,1646,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-05.wav,crack_2,test,small,,-18.132455741695424
1647,1647,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-06.wav,crack_2,test,small,,-18.132455741695424
1648,1648,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-07.wav,crack_2,test,small,,0.00013893694358557696
1649,1649,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-08.wav,crack_2,test,small,,0.00013893694358557696
1650,1650,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-09.wav,crack_2,test,small,,5.858206519304645
1651,1651,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-10.wav,crack_2,test,small,,5.858206519304645
1652,1652,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-11.wav,crack_2,test,small,,4.834129007825595
1653,1653,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-12.wav,crack_2,test,small,,4.834129007825595
1654,1654,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-13.wav,crack_2,test,small,,-37.06865553916046
1655,1655,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-14.wav,crack_2,test,small,,-37.06865553916046
1656,1656,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-15.wav,crack_2,test,small,,-9.525606935870883
1657,1657,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-16.wav,crack_2,test,small,,-9.525606935870883
1658,1658,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-17.wav,crack_2,test,small,,-30.571511773933622
1659,1659,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-18.wav,crack_2,test,small,,-30.571511773933622
1660,1660,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-19.wav,crack_2,test,small,,-37.35529437780593
1661,1661,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-20.wav,crack_2,test,small,,-37.35529437780593
1662,1662,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-21.wav,crack_2,test,small,,15.758453553158063
1663,1663,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-22.wav,crack_2,test,small,,15.758453553158063
1664,1664,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-23.wav,crack_2,test,small,,-25.457991192125007
1665,1665,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-24.wav,crack_2,test,small,,-25.457991192125007
1666,1666,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-25.wav,crack_2,test,small,,15.90537132422071
1667,1667,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-26.wav,crack_2,test,small,,15.90537132422071
1668,1668,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-27.wav,crack_2,test,small,,-11.309297023512926
1669,1669,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-28.wav,crack_2,test,small,,-11.309297023512926
1670,1670,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-29.wav,crack_2,test,small,,-1.7373739893911306
1671,1671,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-30.wav,crack_2,test,small,,-1.7373739893911306
1672,1672,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-31.wav,crack_2,test,small,,18.37137877684026
1673,1673,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_10-32.wav,crack_2,test,small,,18.37137877684026
1674,1674,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-01.wav,crack_2,test,small,,-17.357081779197586
1675,1675,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-02.wav,crack_2,test,small,,-17.357081779197586
1676,1676,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-03.wav,crack_2,test,small,,-95.4659481170383
1677,1677,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-04.wav,crack_2,test,small,,-95.4659481170383
1678,1678,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-05.wav,crack_2,test,small,,10.810778110775004
1679,1679,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-06.wav,crack_2,test,small,,10.810778110775004
1680,1680,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-07.wav,crack_2,test,small,,-116.57244717338568
1681,1681,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-08.wav,crack_2,test,small,,-116.57244717338568
1682,1682,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-09.wav,crack_2,test,small,,-147.38261524052083
1683,1683,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-10.wav,crack_2,test,small,,-147.38261524052083
1684,1684,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-11.wav,crack_2,test,small,,-93.38323187623767
1685,1685,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-12.wav,crack_2,test,small,,-93.38323187623767
1686,1686,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-13.wav,crack_2,test,small,,-6.223233631885705e-05
1687,1687,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-14.wav,crack_2,test,small,,-6.223233631885705e-05
1688,1688,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-15.wav,crack_2,test,small,,-27.412544872278886
1689,1689,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-16.wav,crack_2,test,small,,-27.412544872278886
1690,1690,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-17.wav,crack_2,test,small,,14.495822635388379
1691,1691,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-18.wav,crack_2,test,small,,14.495822635388379
1692,1692,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-19.wav,crack_2,test,small,,30.37113700028516
1693,1693,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-20.wav,crack_2,test,small,,30.37113700028516
1694,1694,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-21.wav,crack_2,test,small,,23.891191381885193
1695,1695,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-22.wav,crack_2,test,small,,23.891191381885193
1696,1696,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-23.wav,crack_2,test,small,,18.346959747425018
1697,1697,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-24.wav,crack_2,test,small,,18.346959747425018
1698,1698,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-25.wav,crack_2,test,small,,14.594552074012682
1699,1699,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-26.wav,crack_2,test,small,,14.594552074012682
1700,1700,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-27.wav,crack_2,test,small,,16.856557095134463
1701,1701,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-28.wav,crack_2,test,small,,16.856557095134463
1702,1702,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-29.wav,crack_2,test,small,,19.063039041334946
1703,1703,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-30.wav,crack_2,test,small,,19.063039041334946
1704,1704,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-31.wav,crack_2,test,small,,13.659385323384356
1705,1705,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_11-32.wav,crack_2,test,small,,13.659385323384356
1706,1706,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-01.wav,crack_2,test,small,,13.462674174813685
1707,1707,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-02.wav,crack_2,test,small,,13.462674174813685
1708,1708,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-03.wav,crack_2,test,small,,18.05452583533264
1709,1709,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-04.wav,crack_2,test,small,,18.05452583533264
1710,1710,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-05.wav,crack_2,test,small,,12.141167066991017
1711,1711,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-06.wav,crack_2,test,small,,12.141167066991017
1712,1712,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-07.wav,crack_2,test,small,,21.306716909578626
1713,1713,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-08.wav,crack_2,test,small,,21.306716909578626
1714,1714,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-09.wav,crack_2,test,small,,-33.55962944829716
1715,1715,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-10.wav,crack_2,test,small,,-33.55962944829716
1716,1716,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-11.wav,crack_2,test,small,,17.76247039824949
1717,1717,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-12.wav,crack_2,test,small,,17.76247039824949
1718,1718,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-13.wav,crack_2,test,small,,23.353822527119604
1719,1719,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-14.wav,crack_2,test,small,,23.353822527119604
1720,1720,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-15.wav,crack_2,test,small,,8.621191257739582
1721,1721,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-16.wav,crack_2,test,small,,8.621191257739582
1722,1722,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-17.wav,crack_2,test,small,,25.79725155395056
1723,1723,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-18.wav,crack_2,test,small,,25.79725155395056
1724,1724,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-19.wav,crack_2,test,small,,15.187102453922591
1725,1725,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-20.wav,crack_2,test,small,,15.187102453922591
1726,1726,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-21.wav,crack_2,test,small,,17.504615635618762
1727,1727,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-22.wav,crack_2,test,small,,17.504615635618762
1728,1728,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-23.wav,crack_2,test,small,,15.211730682361463
1729,1729,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-24.wav,crack_2,test,small,,15.211730682361463
1730,1730,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-25.wav,crack_2,test,small,,13.488621237119617
1731,1731,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-26.wav,crack_2,test,small,,13.488621237119617
1732,1732,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-27.wav,crack_2,test,small,,-40.749466205090016
1733,1733,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-28.wav,crack_2,test,small,,-40.749466205090016
1734,1734,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-29.wav,crack_2,test,small,,12.695922348326945
1735,1735,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-30.wav,crack_2,test,small,,12.695922348326945
1736,1736,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-31.wav,crack_2,test,small,,5.793937830953979
1737,1737,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_12-32.wav,crack_2,test,small,,5.793937830953979
1738,1738,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_13-01.wav,crack_2,test,small,,-3.0697524222225923
1739,1739,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_13-02.wav,crack_2,test,small,,-3.0697524222225923
1740,1740,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_13-03.wav,crack_2,test,small,,-20.934605346666274
1741,1741,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_13-04.wav,crack_2,test,small,,-20.934605346666274
1742,1742,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_13-05.wav,crack_2,test,small,,-22.386310557880222
1743,1743,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_13-06.wav,crack_2,test,small,,-22.386310557880222
1744,1744,D:\daon_data\nagoya_20210727_cutout_5ms\crack_2\test\small,2_testdata_13-07.wav,crack_2,test,small,,7.208779542238204
